block,sort_plate,well,dil_fact,rand_id,line_id,lawn_note,censor,growth type,well_note,time_washed,date_sort,sorter_source_well,L1_VP604,L1_MA,L1_plus_VP604,L1_plus_MA,source_file,,,,
4,1,H12,5,96,,,,normal,,11:00 AM,16-Jul,H12,72,571,35,31,20170716_Block4_Plate1_acquisition_1_1_1_1_1.processed,,,,
4,2,A01,5,97,,,,normal,,,16-Jul,A1,628,230,118,7,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A02,5,98,,,,normal,,,16-Jul,A2,139,1372,30,61,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A03,5,99,,,,normal,,,16-Jul,A3,513,784,40,36,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A04,5,100,,,,normal,,,16-Jul,A4,300,1050,34,71,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A05,5,101,,Partial Lawn,,normal,,,16-Jul,A5,85,289,35,29,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A06,5,102,,Partial Lawn,,normal,,,16-Jul,A6,18,207,18,15,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A07,5,121,,Full Lawn,,normal,,,16-Jul,A7,0,150,11,8,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A08,5,122,,Partial Lawn,,normal,,,16-Jul,A8,7,172,23,15,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A09,5,123,,Partial Lawn,,normal,,,16-Jul,A9,126,592,32,70,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A10,5,124,,Partial Lawn,,normal,,,16-Jul,A10,511,176,108,1,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A11,5,125,,,,normal,,,16-Jul,A11,167,584,44,40,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,A12,5,126,,,,normal,,,16-Jul,A12,139,472,51,17,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B01,5,,,,,normal,,,16-Jul,B1,2,1,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B02,5,104,,Partial Lawn,,normal,,,16-Jul,B2,2,233,7,47,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B03,5,105,,,,normal,,,16-Jul,B3,37,572,16,39,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B04,5,106,,,,normal,,,16-Jul,B4,4,844,7,114,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B05,5,,,,,normal,,,16-Jul,B5,0,2,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B06,5,,,,,normal,,,16-Jul,B6,1,1,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B07,5,127,,,,normal,,,16-Jul,B7,1198,294,411,3,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B08,5,128,,,,normal,,,16-Jul,B8,737,416,164,12,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B09,5,129,,Partial Lawn,,normal,,,16-Jul,B9,767,371,222,9,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B10,5,130,,Partial Lawn,,normal,,,16-Jul,B10,565,155,120,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B11,5,,,,,normal,,,16-Jul,B11,4,3,1,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,B12,5,132,,Partial Lawn,,normal,,,16-Jul,B12,516,125,126,3,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C01,5,,,,,normal,,,16-Jul,C1,2,0,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C02,5,,,,,normal,,,16-Jul,C2,0,1,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C03,5,,,,,normal,,,16-Jul,,,,,,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C04,5,,,,,normal,Double Plate Removed,,16-Jul,,,,,,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C05,5,113,,Partial Lawn,,normal,,,16-Jul,C5,539,104,123,1,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C06,5,114,,Partial Lawn,,normal,,,16-Jul,C6,368,56,65,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C07,5,133,,Partial Lawn,,normal,,,16-Jul,C7,418,116,82,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C08,5,134,,Full Lawn,,normal,,,16-Jul,C8,22,22,10,2,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C09,5,135,,Partial Lawn,,normal,,,16-Jul,C9,51,423,26,68,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C10,5,136,,,,normal,,,16-Jul,C10,126,997,27,87,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C11,5,137,,Partial Lawn,,normal,,,16-Jul,C11,380,154,64,1,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,C12,5,138,,Partial Lawn,,normal,,,16-Jul,C12,215,158,58,6,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D01,5,115,,,,normal,,,16-Jul,D1,697,358,86,9,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D02,5,116,,Partial Lawn,,normal,,,16-Jul,D2,539,73,100,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D03,5,117,,Partial Lawn,,normal,,,16-Jul,D3,269,84,63,2,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D04,5,,,,,normal,,,16-Jul,D4,0,1,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D05,5,119,,Partial Lawn,,normal,Hair Like Object,,16-Jul,D5,321,235,65,11,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D06,5,120,,Partial Lawn,,normal,,,16-Jul,D6,346,67,71,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D07,5,139,,Partial Lawn,,normal,,,16-Jul,D7,1028,302,262,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D08,5,140,,,,normal,,,16-Jul,D8,711,225,120,2,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D09,5,141,,,,normal,,,16-Jul,D9,373,362,68,10,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D10,5,142,,,,normal,,,16-Jul,D10,357,212,69,8,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D11,5,143,,Full Lawn,,normal,,,16-Jul,D11,7,16,4,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,D12,5,144,,,,normal,,,16-Jul,D12,272,394,57,16,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E01,5,145,,Partial Lawn,,normal,,,16-Jul,E1,595,46,161,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E02,5,146,,,,normal,,,16-Jul,E2,647,448,89,18,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E03,5,,,,,normal,,,16-Jul,E3,1,1,1,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E04,5,148,,Partial Lawn,,normal,,,16-Jul,E4,736,99,215,1,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E05,5,149,,Partial Lawn,,normal,,,16-Jul,E5,81,160,32,24,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E06,5,150,,Partial Lawn,,normal,,,16-Jul,E6,419,420,84,53,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E07,5,169,,Partial Lawn,,normal,,,16-Jul,E7,521,94,125,3,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E08,5,,,,,normal,,,16-Jul,E8,0,0,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E09,5,171,,Partial Lawn,,normal,,,16-Jul,E9,208,265,45,13,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E10,5,172,,Partial Lawn,,normal,,,16-Jul,E10,776,157,251,2,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E11,5,173,,Partial Lawn,,normal,,,16-Jul,E11,325,129,46,5,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,E12,5,,,,,normal,,,16-Jul,E12,2,1,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F01,5,151,,Partial Lawn,,normal,,,16-Jul,F1,100,415,28,40,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F02,5,,,,,normal,,,16-Jul,F2,0,2,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F03,5,,,,,normal,,,16-Jul,,,,,,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F04,5,154,,Partial Lawn,,normal,,,16-Jul,F4,649,147,193,4,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F05,5,155,,Partial Lawn,,normal,,,16-Jul,F5,802,112,180,2,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F06,5,156,,Partial Lawn,,normal,,,16-Jul,F6,509,367,110,33,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F07,5,175,,,,normal,,,16-Jul,F7,1182,183,239,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F08,5,,,,,normal,,,16-Jul,F8,4,1,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F09,5,177,,,,normal,,,16-Jul,F9,256,175,59,9,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F10,5,178,,Partial Lawn,,normal,,,16-Jul,F10,378,105,82,1,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F11,5,,,,,normal,,,16-Jul,F11,1,0,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,F12,5,,,,,normal,,,16-Jul,,,,,,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G01,5,157,,Partial Lawn,,normal,,,16-Jul,G1,586,564,135,21,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G02,5,158,,Partial Lawn,,normal,,,16-Jul,G2,763,422,240,24,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G03,5,159,,Partial Lawn,,normal,,,16-Jul,G3,427,96,84,7,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G04,5,160,,Partial Lawn,,normal,,,16-Jul,G4,468,73,91,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G05,5,161,,Partial Lawn,,normal,,,16-Jul,G5,432,288,78,30,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G06,5,162,,Partial Lawn,,normal,,,16-Jul,G6,337,244,75,25,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G07,5,,,,,normal,,,16-Jul,G7,0,1,1,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G08,5,182,,,,normal,,,16-Jul,G8,278,716,80,68,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G09,5,183,,,,normal,,,16-Jul,G9,370,57,69,2,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G10,5,184,,Partial Lawn,,normal,,,16-Jul,G10,142,335,33,33,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G11,5,185,,Partial Lawn,,normal,,,16-Jul,G11,188,656,37,94,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,G12,5,186,,Full Lawn,,normal,,,16-Jul,G12,142,64,23,2,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H01,5,163,,,,normal,,,16-Jul,H1,571,89,134,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H02,5,164,,Partial Lawn,,normal,,,16-Jul,H2,818,173,274,2,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H03,5,165,,,,normal,,,16-Jul,H3,956,364,122,13,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H04,5,166,,,,normal,,,16-Jul,H4,49,1004,25,134,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H05,5,,,,,normal,,,16-Jul,H5,1,2,1,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H06,5,,,,,normal,,,16-Jul,,,,,,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H07,5,,,,,normal,,,16-Jul,H7,1,0,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H08,5,,,,,normal,,,16-Jul,H8,0,0,1,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H09,5,189,,Partial Lawn,,normal,,,16-Jul,H9,325,797,62,66,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H10,5,190,,,,normal,,,16-Jul,H10,486,117,112,1,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H11,5,,,,,normal,,,16-Jul,H11,2,0,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,2,H12,5,,,,,normal,,,16-Jul,H12,0,0,0,0,20170716_Block4_Plate2_acquisition_1_1_1_1_1.processed,,,,
4,3,A01,5,193,,,,normal,,1:17 PM,16-Jul,A1,808,65,126,2,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A02,5,194,,,,normal,,1:17 PM,16-Jul,A2,328,406,46,33,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A03,5,195,,,,normal,,1:17 PM,16-Jul,A3,7,362,21,29,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A04,5,196,,Partial Lawn,,normal,,1:17 PM,16-Jul,A4,361,460,46,19,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A05,5,197,,Full Lawn,,normal,,1:17 PM,16-Jul,A5,246,109,46,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A06,5,198,,,,normal,,1:17 PM,16-Jul,A6,819,332,172,12,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A07,5,,,,,normal,,1:17 PM,16-Jul,A7,2,0,1,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A08,5,,,,,normal,,1:17 PM,16-Jul,A8,0,0,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A09,5,219,,Full Lawn,,normal,,1:17 PM,16-Jul,A9,1,51,21,4,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A10,5,220,,,,normal,,1:17 PM,16-Jul,A10,232,750,54,50,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A11,5,221,,Partial Lawn,,normal,,1:17 PM,16-Jul,A11,32,178,27,15,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,A12,5,,,,,normal,,1:17 PM,16-Jul,A12,0,2,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B01,5,,,,,normal,,1:17 PM,16-Jul,B1,0,1,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B02,5,200,,Partial Lawn,,normal,,1:17 PM,16-Jul,B2,154,115,45,4,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B03,5,,,,,normal,,1:17 PM,16-Jul,B3,0,4,1,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B04,5,202,,,,normal,,1:17 PM,16-Jul,B4,398,389,53,18,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B05,5,203,,,,normal,,1:17 PM,16-Jul,B5,268,554,34,35,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B06,5,204,,,,normal,,1:17 PM,16-Jul,B6,309,439,41,29,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B07,5,,,,,normal,,1:17 PM,16-Jul,B7,1,0,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B08,5,224,,Partial Lawn,,normal,,1:17 PM,16-Jul,B8,42,19,7,2,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B09,5,225,,Partial Lawn,,normal,,1:17 PM,16-Jul,B9,522,113,106,4,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B10,5,226,,Partial Lawn,,normal,,1:17 PM,16-Jul,B10,204,82,29,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B11,5,227,,Partial Lawn,,normal,,1:17 PM,16-Jul,B11,28,245,15,9,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,B12,5,,,,,normal,,1:17 PM,16-Jul,B12,1,0,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C01,5,205,,,,normal,,1:17 PM,16-Jul,C1,678,355,60,5,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C02,5,206,,Partial Lawn,,normal,,1:17 PM,16-Jul,C2,161,266,31,11,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C03,5,207,,Partial Lawn,,normal,,1:17 PM,16-Jul,C3,474,245,102,3,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C04,5,,,,,normal,,1:17 PM,16-Jul,C4,2,2,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C05,5,209,,Partial Lawn,,normal,,1:17 PM,16-Jul,C5,49,65,20,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C06,5,210,,Partial Lawn,,normal,,1:17 PM,16-Jul,C6,291,98,59,2,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C07,5,,,,,normal,,1:17 PM,16-Jul,C7,0,2,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C08,5,230,,,,normal,,1:17 PM,16-Jul,C8,733,188,173,3,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C09,5,231,,,,normal,,1:17 PM,16-Jul,C9,991,368,96,17,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C10,5,,,,,normal,,1:17 PM,16-Jul,C10,1,0,1,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C11,5,233,,,,normal,,1:17 PM,16-Jul,C11,921,253,111,2,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,C12,5,234,,Partial Lawn,,normal,,1:17 PM,16-Jul,C12,767,162,171,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D01,5,211,,Partial Lawn,,normal,,1:17 PM,16-Jul,D1,309,260,69,8,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D02,5,212,,,,normal,,1:17 PM,16-Jul,D2,857,419,67,7,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D03,5,213,,Partial Lawn,,normal,,1:17 PM,16-Jul,D3,645,171,130,8,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D04,5,214,,,,normal,,1:17 PM,16-Jul,D4,786,248,139,1,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D05,5,215,,Partial Lawn,,normal,,1:17 PM,16-Jul,D5,212,352,35,20,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D06,5,216,,,,normal,,1:17 PM,16-Jul,D6,681,231,65,2,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D07,5,235,,,,normal,,1:17 PM,16-Jul,D7,598,466,54,22,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D08,5,236,,Partial Lawn,,normal,,1:17 PM,16-Jul,D8,363,141,66,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D09,5,237,,,,normal,,1:17 PM,16-Jul,D9,237,316,41,8,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D10,5,238,,Partial Lawn,,normal,,1:17 PM,16-Jul,D10,529,162,116,4,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D11,5,239,,Partial Lawn,,normal,,1:17 PM,16-Jul,D11,324,158,60,4,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,D12,5,240,,Partial Lawn,,normal,,1:17 PM,16-Jul,D12,541,140,74,2,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E01,5,,,,,normal,,1:17 PM,16-Jul,E1,2,5,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E02,5,242,,,,normal,,1:17 PM,16-Jul,E2,284,607,33,47,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E03,5,243,,Partial Lawn,,normal,,1:17 PM,16-Jul,E3,425,457,80,40,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E04,5,244,,Partial Lawn,,normal,,1:17 PM,16-Jul,E4,262,58,27,1,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E05,5,245,,Partial Lawn,,normal,,1:17 PM,16-Jul,E5,402,280,89,7,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E06,5,246,,,,normal,,1:17 PM,16-Jul,E6,962,176,194,1,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E07,5,265,,,,normal,,1:17 PM,16-Jul,E7,1583,276,161,3,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E08,5,,,,,normal,,1:17 PM,16-Jul,E8,2,2,0,1,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E09,5,267,,,,normal,,1:17 PM,16-Jul,E9,1203,257,193,11,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E10,5,268,,Partial Lawn,,normal,,1:17 PM,16-Jul,E10,12,849,13,58,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E11,5,269,,Partial Lawn,,normal,,1:17 PM,16-Jul,E11,545,202,95,5,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,E12,5,270,,Partial Lawn,,normal,,1:17 PM,16-Jul,E12,461,153,97,2,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F01,5,,,,,normal,,1:17 PM,16-Jul,F1,1,1,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F02,5,248,,Partial Lawn,,normal,,1:17 PM,16-Jul,F2,462,148,85,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F03,5,,,,,normal,,1:17 PM,16-Jul,F3,3,0,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F04,5,250,,,,normal,,1:17 PM,16-Jul,F4,390,295,52,6,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F05,5,,,,,normal,,1:17 PM,16-Jul,F5,1,11,1,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F06,5,252,,,,normal,,1:17 PM,16-Jul,F6,190,419,22,14,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F07,5,271,,Partial Lawn,,normal,,1:17 PM,16-Jul,F7,436,181,85,2,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F08,5,,,,,normal,,1:17 PM,16-Jul,F8,1,4,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F09,5,273,,,,normal,,1:17 PM,16-Jul,F9,601,304,65,9,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F10,5,274,,Partial Lawn,,normal,,1:17 PM,16-Jul,F10,313,427,37,9,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F11,5,,,,,normal,,1:17 PM,16-Jul,F11,1,0,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,F12,5,276,,Partial Lawn,,normal,,1:17 PM,16-Jul,F12,495,354,67,15,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G01,5,,,,,normal,,1:17 PM,16-Jul,G1,4,4,1,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G02,5,,,,,normal,,1:17 PM,16-Jul,G2,0,1,1,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G03,5,255,,Partial Lawn,,normal,,1:17 PM,16-Jul,G3,119,171,35,8,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G04,5,256,,Partial Lawn,,normal,,1:17 PM,16-Jul,G4,234,175,49,1,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G05,5,257,,,,normal,,1:17 PM,16-Jul,G5,720,213,83,10,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G06,5,258,,,,normal,,1:17 PM,16-Jul,G6,481,518,23,19,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G07,5,277,,,,normal,,1:17 PM,16-Jul,G7,832,347,130,9,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G08,5,278,,,,normal,,1:17 PM,16-Jul,G8,851,102,179,1,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G09,5,279,,,,normal,,1:17 PM,16-Jul,G9,1045,84,187,2,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G10,5,280,,Partial Lawn,,normal,,1:17 PM,16-Jul,G10,220,144,38,4,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G11,5,,,,,normal,,1:17 PM,16-Jul,G11,1,4,0,0,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
4,3,G12,5,282,,,,normal,,1:17 PM,16-Jul,G12,771,556,84,26,20170716_Block4_Plate3_acquisition_1_1_1_1_1.processed,,,,
